05:02,88101609e3fffff,881016096bfffff,18
05:02,8810160915fffff,881016096bfffff,40
05:02,8810167241fffff,881016096bfffff,39
05:02,88101608e9fffff,881016096bfffff,37
05:02,8810167257fffff,881016096bfffff,37
05:02,8810160837fffff,881016096bfffff,37
05:02,88101609c1fffff,881016096bfffff,37
05:02,88101608cdfffff,881016096bfffff,36
05:02,8810160981fffff,881016096bfffff,36
05:02,88101609d9fffff,881016096bfffff,36
05:02,88101609e1fffff,881016096bfffff,36
05:02,8810160917fffff,881016096bfffff,36
05:02,8810160a83fffff,881016096bfffff,36
05:02,8810160933fffff,881016096bfffff,36
05:02,8810160ae3fffff,881016096bfffff,15
05:02,8810160ae3fffff,8810160aa9fffff,17
05:02,8810160a85fffff,8810160aa9fffff,31
05:02,881016088dfffff,8810160aa9fffff,29
05:02,8810160889fffff,8810160aa9fffff,27
05:02,8810160913fffff,8810160aa9fffff,20
05:02,8810160ac1fffff,8810160aa9fffff,19
05:02,8810160911fffff,8810160aa9fffff,18
05:02,8810160a81fffff,8810160aa9fffff,17
05:02,8810160921fffff,8810160aa9fffff,17
05:02,881016090bfffff,8810160aa9fffff,16
05:02,8810160acdfffff,8810160aa9fffff,16
05:02,88101608c3fffff,8810160aa9fffff,16
05:02,8810160947fffff,8810160aa9fffff,16
05:02,881016093dfffff,8810160aa9fffff,15
05:02,8810160993fffff,8810160aa9fffff,15
05:02,8810160aabfffff,8810160aa9fffff,15
05:02,8810160887fffff,8810160aa9fffff,14
05:02,88101608cbfffff,8810160aa9fffff,14
05:02,8810160863fffff,8810160aa9fffff,14
05:02,8810160955fffff,8810160aa9fffff,14
05:02,8810160ac9fffff,8810160aa9fffff,14
05:02,88101608d5fffff,8810160aa9fffff,12
05:02,881016088bfffff,8810160aa9fffff,12
05:02,881016726bfffff,8810160aa9fffff,12
05:02,881016091bfffff,8810160aa9fffff,12
05:02,8810167351fffff,8810160aa9fffff,12
05:02,881016092bfffff,8810160aa9fffff,11
05:02,88101609dbfffff,8810160aa9fffff,11
05:02,8810160951fffff,8810160aa9fffff,11
05:02,8810160953fffff,8810160aa9fffff,11
05:02,8810160881fffff,8810160aa9fffff,11
05:02,8810160809fffff,8810160aa9fffff,10
05:02,8810160827fffff,8810160aa9fffff,10
05:02,881016091dfffff,8810160aa9fffff,6
05:02,881016091dfffff,8810160883fffff,4
05:02,8810167255fffff,8810160883fffff,10
05:02,881016724bfffff,8810160883fffff,10
05:02,8810160961fffff,8810160883fffff,10
05:02,88101608e7fffff,8810160883fffff,9
05:02,881016722bfffff,8810160883fffff,9
05:02,8810160967fffff,8810160883fffff,9
05:02,8810160929fffff,8810160883fffff,9
05:02,88101608e3fffff,8810160883fffff,9
05:02,881016090dfffff,8810160883fffff,9
05:02,88101608ddfffff,8810160883fffff,9
05:02,881016720bfffff,8810160883fffff,9
05:02,8810160ac7fffff,8810160883fffff,8
05:02,8810167229fffff,8810160883fffff,8
05:02,8810160905fffff,8810160883fffff,8
05:02,8810160969fffff,8810160883fffff,8
05:02,8810160a8dfffff,8810160883fffff,8
05:02,8810164699fffff,8810160883fffff,8
05:02,8810160817fffff,8810160883fffff,7
05:02,8810160885fffff,8810160883fffff,7
05:02,8810160923fffff,8810160883fffff,7
05:02,881016013dfffff,8810160883fffff,7
05:02,881016092dfffff,8810160883fffff,7
05:02,88101609b1fffff,8810160883fffff,7
05:02,8810160aebfffff,8810160883fffff,6
05:02,8810160903fffff,8810160883fffff,6
05:02,8810160989fffff,8810160883fffff,6
05:02,88101608c1fffff,8810160883fffff,6
05:02,8810160a89fffff,8810160883fffff,6
05:02,88101608c7fffff,8810160883fffff,6
05:02,8810167211fffff,8810160883fffff,6
05:02,8810167223fffff,8810160883fffff,6
05:02,8810167049fffff,8810160883fffff,6
05:02,8810160811fffff,8810160883fffff,6
05:02,88101646d7fffff,8810160883fffff,6
05:02,8810167251fffff,8810160883fffff,6
05:02,8810160825fffff,8810160883fffff,6
05:02,881016098bfffff,8810160883fffff,6
05:02,8810160a17fffff,8810160883fffff,5
05:02,88101609d7fffff,8810160883fffff,5
05:02,8810160aa1fffff,8810160883fffff,5
05:02,8810160127fffff,8810160883fffff,5
05:02,8810160ae7fffff,8810160883fffff,5
05:02,8810167231fffff,8810160883fffff,5
05:02,8810160aa5fffff,8810160883fffff,5
05:02,8810160807fffff,8810160883fffff,5
05:02,881016704bfffff,8810160883fffff,3
05:02,8810160123fffff,8810160883fffff,3
05:02,8810167201fffff,8810160883fffff,3
05:02,88101609d1fffff,8810160883fffff,3
05:02,88101609d5fffff,8810160883fffff,3
05:02,88101609ddfffff,8810160883fffff,3
05:02,8810160849fffff,8810160883fffff,3
05:02,8810167239fffff,8810160883fffff,3
05:02,881016720dfffff,8810160883fffff,3
05:02,8810167243fffff,8810160883fffff,3
05:02,8810160815fffff,8810160883fffff,3
05:02,881016725dfffff,8810160883fffff,3
05:02,88101609a5fffff,8810160883fffff,3
05:02,8810160a11fffff,8810160883fffff,3
05:02,8810160a87fffff,8810160883fffff,3
05:02,881016085bfffff,8810160883fffff,3
05:02,88101608a9fffff,8810160883fffff,3
05:02,88101608adfffff,8810160883fffff,3
05:02,88101609ebfffff,8810160883fffff,3
05:02,8810160963fffff,8810160883fffff,3
05:02,8810160acbfffff,8810160883fffff,3
05:02,88101609c7fffff,8810160883fffff,3
05:02,8810160901fffff,8810160883fffff,2
05:02,8810160857fffff,8810160883fffff,2
05:02,8810167221fffff,8810160883fffff,2
05:02,88101609b5fffff,8810160883fffff,2
05:02,881016080bfffff,8810160883fffff,2
05:02,881016098dfffff,8810160883fffff,2
05:02,8810160819fffff,8810160883fffff,2
05:02,8810167235fffff,8810160883fffff,2
05:02,8810160839fffff,8810160883fffff,2
05:02,881016469dfffff,8810160883fffff,2
05:02,88101609c5fffff,8810160883fffff,2
05:02,88101608b7fffff,8810160883fffff,2
05:02,88101608e1fffff,8810160883fffff,2
05:02,8810160aedfffff,8810160883fffff,2
05:02,8810167245fffff,8810160883fffff,2
05:02,88101608b5fffff,8810160883fffff,2
05:02,8810167249fffff,8810160883fffff,2
05:02,881016723bfffff,8810160883fffff,2
05:02,8810167217fffff,8810160883fffff,2
05:02,8810167207fffff,8810160883fffff,2
05:02,8810167209fffff,8810160883fffff,2
05:02,8810160ae5fffff,8810160883fffff,2
05:02,8810167259fffff,8810160883fffff,2
05:02,8810160855fffff,8810160883fffff,2
05:02,881016012bfffff,8810160883fffff,1
05:02,8810160b67fffff,8810160883fffff,1
05:02,8810160ac5fffff,8810160883fffff,1
05:02,881016080dfffff,8810160883fffff,1
05:02,88101609bbfffff,8810160883fffff,1
05:02,881016469bfffff,8810160883fffff,1
05:02,88101646d3fffff,8810160883fffff,1
05:02,881016099dfffff,8810160883fffff,1
05:02,88101654b1fffff,8810160883fffff,1
05:02,88101654b7fffff,8810160883fffff,1
05:02,8810160aa7fffff,8810160883fffff,1
05:02,8810160983fffff,8810160883fffff,1
05:02,88101608b3fffff,8810160883fffff,1
05:02,88101608b1fffff,8810160883fffff,1
05:02,8810167225fffff,8810160883fffff,1
05:02,88101608a5fffff,8810160883fffff,1
05:02,881016724dfffff,8810160883fffff,1
05:02,88101608ebfffff,8810160883fffff,1
05:02,8810167203fffff,8810160883fffff,1
05:02,8810160813fffff,8810160883fffff,1
05:02,8810167219fffff,8810160883fffff,1
05:02,881016081bfffff,8810160883fffff,1
05:02,8810167269fffff,8810160883fffff,1
05:02,8810167233fffff,8810160883fffff,1
05:02,881016084bfffff,8810160883fffff,1
05:03,8810160957fffff,8810160907fffff,48
05:03,8810160957fffff,8810160909fffff,62
05:03,8810160957fffff,8810160ae1fffff,81
05:03,8810160957fffff,8810160919fffff,91
05:03,8810160957fffff,881016081dfffff,7
05:03,881016096bfffff,881016081dfffff,97
05:03,881016096bfffff,8810160805fffff,104
05:03,881016096bfffff,88101609cdfffff,23
05:03,8810160aa9fffff,88101609cdfffff,81
05:03,8810160aa9fffff,88101609c3fffff,109
05:03,8810160aa9fffff,8810160943fffff,20
05:03,8810160883fffff,8810160943fffff,93
05:03,8810160883fffff,88101609d3fffff,117
05:03,8810160ae3fffff,88101609d3fffff,1
05:03,8810160ae3fffff,8810167241fffff,118
05:03,8810160ae3fffff,88101609e3fffff,12
05:03,8810160a85fffff,88101609e3fffff,106
05:03,8810160a85fffff,8810160915fffff,20
05:03,881016088dfffff,8810160915fffff,103
05:03,881016088dfffff,88101609c1fffff,19
05:03,8810160889fffff,88101609c1fffff,107
05:03,8810160913fffff,88101609c1fffff,1
05:03,8810160913fffff,88101608e9fffff,83
05:03,8810160ac1fffff,88101608e9fffff,44
05:03,8810160ac1fffff,8810160837fffff,36
05:03,8810160911fffff,8810160837fffff,75
05:03,8810160921fffff,8810160837fffff,16
05:03,8810160921fffff,8810167257fffff,54
05:03,8810160a81fffff,8810167257fffff,70
05:03,8810160947fffff,8810167257fffff,3
05:03,8810160947fffff,8810160917fffff,62
05:03,8810160acdfffff,8810160917fffff,65
05:03,88101608c3fffff,8810160917fffff,5
05:03,88101608c3fffff,8810160a83fffff,60
05:03,881016090bfffff,8810160a83fffff,65
05:03,8810160aabfffff,8810160a83fffff,7
05:03,8810160aabfffff,88101608cdfffff,54
05:03,8810160993fffff,88101608cdfffff,61
05:03,881016093dfffff,88101608cdfffff,17
05:03,881016093dfffff,88101609e1fffff,44
05:03,8810160955fffff,88101609e1fffff,56
05:03,8810160ac9fffff,88101609e1fffff,32
05:03,8810160ac9fffff,88101609d9fffff,24
05:03,88101608cbfffff,88101609d9fffff,56
05:03,8810160863fffff,88101609d9fffff,52
05:03,8810160863fffff,8810160981fffff,4
05:03,8810160887fffff,8810160981fffff,56
05:03,881016091bfffff,8810160981fffff,51
05:03,88101608d5fffff,8810160981fffff,21
05:03,88101608d5fffff,8810160933fffff,30
05:03,8810167351fffff,8810160933fffff,51
05:03,881016726bfffff,8810160933fffff,51
05:05,8810160ae3fffff,8810160907fffff,68
05:05,8810160a85fffff,8810160907fffff,66
05:05,881016088dfffff,8810160907fffff,29
05:05,881016088dfffff,8810160909fffff,34
05:05,8810160889fffff,8810160909fffff,56
05:05,8810160957fffff,8810160909fffff,56
05:05,8810160913fffff,8810160909fffff,25
05:05,8810160913fffff,8810160ae1fffff,19
05:05,8810160ac1fffff,8810160ae1fffff,41
05:05,8810160911fffff,8810160ae1fffff,39
05:05,8810160a81fffff,8810160ae1fffff,36
05:05,8810160921fffff,8810160ae1fffff,36
05:05,881016090bfffff,8810160ae1fffff,9
05:05,881016090bfffff,8810160919fffff,25
05:05,8810160acdfffff,8810160919fffff,34
05:05,88101608c3fffff,8810160919fffff,34
05:05,8810160947fffff,8810160919fffff,34
05:05,8810160993fffff,8810160919fffff,31
05:05,8810160aabfffff,8810160919fffff,27
05:05,8810160aabfffff,8810160805fffff,4
05:05,881016093dfffff,8810160805fffff,31
05:05,8810160887fffff,8810160805fffff,29
05:05,8810160ac9fffff,8810160805fffff,29
05:05,8810160955fffff,8810160805fffff,29
05:05,88101608cbfffff,8810160805fffff,29
05:05,8810160863fffff,8810160805fffff,29
05:05,88101608d5fffff,8810160805fffff,13
05:05,88101608d5fffff,881016081dfffff,14
05:05,881016088bfffff,881016081dfffff,27
05:05,881016726bfffff,881016081dfffff,27
05:05,8810167351fffff,881016081dfffff,27
05:05,881016091bfffff,881016081dfffff,27
05:05,881016092bfffff,881016081dfffff,24
05:05,8810160881fffff,881016081dfffff,24
05:05,8810160953fffff,881016081dfffff,23
05:05,8810160953fffff,88101609cdfffff,1
05:05,88101609dbfffff,88101609cdfffff,24
05:05,8810160951fffff,88101609cdfffff,24
05:05,8810167255fffff,88101609cdfffff,22
05:05,881016091dfffff,88101609cdfffff,22
05:05,881016724bfffff,88101609cdfffff,22
05:05,8810160827fffff,88101609cdfffff,22
05:05,881016096bfffff,88101609cdfffff,22
05:05,8810160961fffff,88101609cdfffff,22
05:05,8810160809fffff,88101609cdfffff,12
05:05,8810160809fffff,88101609c3fffff,10
05:05,8810160929fffff,88101609c3fffff,19
05:05,88101608ddfffff,88101609c3fffff,19
05:05,88101608e3fffff,88101609c3fffff,19
05:05,88101608e7fffff,88101609c3fffff,19
05:05,8810160967fffff,88101609c3fffff,19
05:05,881016720bfffff,88101609c3fffff,19
05:05,881016090dfffff,88101609c3fffff,19
05:05,881016722bfffff,88101609c3fffff,19
05:05,8810160a8dfffff,88101609c3fffff,17
05:05,8810167229fffff,88101609c3fffff,16
05:05,8810167229fffff,8810160943fffff,1
05:05,8810160ac7fffff,8810160943fffff,17
05:05,8810164699fffff,8810160943fffff,17
05:05,8810160969fffff,8810160943fffff,17
05:05,8810160905fffff,8810160943fffff,17
05:05,8810160aa9fffff,8810160943fffff,14
05:05,8810160883fffff,8810160943fffff,14
05:05,88101609b1fffff,8810160943fffff,14
05:05,881016092dfffff,8810160943fffff,14
05:05,8810160923fffff,8810160943fffff,14
05:05,881016013dfffff,8810160943fffff,14
05:05,8810160817fffff,8810160943fffff,14
05:05,8810160885fffff,8810160943fffff,14
05:05,88101608c7fffff,8810160943fffff,12
05:05,8810160903fffff,8810160943fffff,5
05:05,8810160903fffff,88101609e3fffff,7
05:05,88101646d7fffff,88101609e3fffff,12
05:05,8810160aebfffff,88101609e3fffff,12
05:05,8810160989fffff,88101609e3fffff,12
05:05,8810160811fffff,88101609e3fffff,12
05:05,8810160825fffff,88101609e3fffff,12
05:05,8810167049fffff,88101609e3fffff,12
05:05,8810167211fffff,88101609e3fffff,12
05:05,8810167223fffff,88101609e3fffff,12
05:05,88101608c1fffff,88101609e3fffff,12
05:05,8810167251fffff,88101609e3fffff,12
05:05,881016098bfffff,88101609e3fffff,12
05:05,8810160a89fffff,88101609e3fffff,12
05:05,8810160a17fffff,88101609e3fffff,9
05:05,88101609d7fffff,88101609e3fffff,9
05:05,8810160ae7fffff,88101609e3fffff,9
05:05,8810160127fffff,88101609e3fffff,9
05:05,8810160aa5fffff,88101609e3fffff,9
05:05,8810160807fffff,88101609e3fffff,4
05:05,8810160807fffff,88101609d3fffff,5
05:05,8810167231fffff,88101609d3fffff,9
05:05,8810160aa1fffff,88101609d3fffff,9
05:05,88101609a5fffff,88101609d3fffff,7
05:05,88101608adfffff,88101609d3fffff,7
05:05,8810160acbfffff,88101609d3fffff,7
05:05,8810160123fffff,88101609d3fffff,7
05:05,88101609c7fffff,88101609d3fffff,7
05:05,8810160a87fffff,88101609d3fffff,7
05:05,881016704bfffff,88101609d3fffff,7
05:05,8810167201fffff,88101609d3fffff,7
05:05,88101609d1fffff,88101609d3fffff,7
05:05,881016720dfffff,88101609d3fffff,7
05:05,88101609d5fffff,88101609d3fffff,7
05:05,8810160815fffff,88101609d3fffff,7
05:05,8810160a11fffff,88101609d3fffff,7
05:05,88101609ddfffff,88101609d3fffff,7
05:05,8810160963fffff,88101609d3fffff,7
05:05,8810167239fffff,88101609d3fffff,7
05:05,8810167241fffff,88101609d3fffff,7
05:05,8810167243fffff,88101609d3fffff,7
05:05,8810160849fffff,88101609d3fffff,7
05:05,881016085bfffff,88101609d3fffff,7
05:05,881016725dfffff,88101609d3fffff,7
05:05,88101609ebfffff,88101609d3fffff,7
05:05,88101608a9fffff,88101609d3fffff,7
05:05,8810160ae5fffff,88101609d3fffff,4
05:05,88101608e1fffff,88101609d3fffff,4
05:05,8810160901fffff,88101609d3fffff,4
05:05,88101609b5fffff,88101609d3fffff,4
05:05,8810160839fffff,8810160915fffff,4
05:05,8810160855fffff,8810160915fffff,4
05:05,8810160aedfffff,8810160915fffff,4
05:05,8810167209fffff,8810160915fffff,4
05:05,88101608b5fffff,8810160915fffff,4
05:05,88101608b7fffff,8810160915fffff,4
05:05,881016098dfffff,8810160915fffff,4
05:05,8810160857fffff,8810160915fffff,4
05:05,8810167207fffff,8810160915fffff,4
05:05,8810160819fffff,8810160915fffff,4
05:05,8810167217fffff,8810160915fffff,4
05:05,8810167221fffff,8810160915fffff,4
05:05,881016080bfffff,8810160915fffff,4
05:05,881016469dfffff,8810160915fffff,4
05:05,8810167235fffff,8810160915fffff,4
05:05,881016723bfffff,8810160915fffff,4
05:05,88101609c5fffff,8810160915fffff,4
05:05,8810167245fffff,8810160915fffff,4
05:05,8810167249fffff,8810160915fffff,4
05:05,8810167259fffff,8810160915fffff,4
05:05,8810160813fffff,8810160915fffff,2
05:05,8810167203fffff,8810160915fffff,2
05:05,88101608b1fffff,8810160915fffff,2
05:05,881016080dfffff,8810160915fffff,2
05:05,88101654b1fffff,8810160915fffff,2
05:05,8810167219fffff,8810160915fffff,2
05:05,88101608a5fffff,8810160915fffff,2
05:05,8810160ac5fffff,8810160915fffff,2
05:05,8810167225fffff,8810160915fffff,2
05:05,8810160983fffff,8810160915fffff,2
05:05,8810160b67fffff,8810160915fffff,2
05:05,88101608b3fffff,8810160915fffff,2
05:05,8810167233fffff,8810160915fffff,2
05:05,88101609bbfffff,8810160915fffff,2
05:05,88101654b7fffff,8810160915fffff,2
05:05,88101608ebfffff,8810160915fffff,2
05:05,88101608e9fffff,8810160915fffff,2
05:05,881016469bfffff,8810160915fffff,2
05:05,8810160837fffff,8810160915fffff,2
05:05,881016084bfffff,8810160915fffff,2
05:05,881016724dfffff,8810160915fffff,2
05:05,88101609c1fffff,8810160915fffff,2
05:05,88101646d3fffff,8810160915fffff,2
05:05,8810167257fffff,8810160915fffff,2
05:05,881016081bfffff,8810160915fffff,2
05:05,8810160aa7fffff,8810160915fffff,2
05:05,8810167269fffff,8810160915fffff,2
05:05,881016012bfffff,8810160915fffff,2
05:05,881016099dfffff,8810160915fffff,2
05:06,8810160907fffff,8810167241fffff,83
05:06,8810160907fffff,88101609c1fffff,89
05:06,8810160909fffff,8810167257fffff,89
05:06,8810160909fffff,8810160837fffff,73
05:06,8810160ae1fffff,8810160837fffff,16
05:06,8810160ae1fffff,88101608e9fffff,89
05:06,8810160ae1fffff,88101608cdfffff,44
05:06,8810160919fffff,88101608cdfffff,49
05:06,8810160919fffff,8810160933fffff,93
05:06,8810160919fffff,8810160a83fffff,1
05:06,8810160805fffff,8810160a83fffff,92
05:06,8810160805fffff,88101609e1fffff,41
05:06,88101609cdfffff,88101609e1fffff,52
05:06,88101609cdfffff,88101609d9fffff,81
05:06,881016081dfffff,88101609d9fffff,12
05:06,881016081dfffff,8810160917fffff,93
05:06,881016081dfffff,8810160981fffff,28
05:06,88101609c3fffff,8810160981fffff,65
05:06,88101609c3fffff,8810160a85fffff,65
05:06,8810160943fffff,8810160a85fffff,31
05:06,8810160943fffff,8810160947fffff,96
05:06,88101609d3fffff,8810160947fffff,42
05:06,88101609d3fffff,881016090bfffff,82
05:06,88101609e3fffff,881016090bfffff,56
05:06,88101609e3fffff,881016091bfffff,68
05:06,8810160915fffff,881016091bfffff,79
05:06,8810160915fffff,881016724bfffff,41
05:06,8810160ae3fffff,881016724bfffff,90
05:06,881016088dfffff,881016724bfffff,23
05:06,881016088dfffff,88101608e7fffff,60
05:06,8810160889fffff,88101608e7fffff,74
05:06,8810160913fffff,88101608e7fffff,23
05:06,8810160913fffff,8810160885fffff,35
05:06,8810160ac1fffff,8810160885fffff,55
